n,m,lb,ub,training,jobs,LPT,RL,time,once,five times,bound,fixed bound ,Error from LPT,Error RL from bound,Error LPT from bound ,Mean error from LPT,Error RL from bound,Error LPT from bound 
15,4,20,50,3000,"{24,24,25,28,29,37,37,40,41,45,46,46,46,47,50}",149,152,145.8347311,50.18544571,81.50658652,57,92,-2.013422819,39.47368421,38.25503356,,,
15,4,20,50,3000,"{23,26,26,28,29,30,33,34,34,36,38,43,43,48,49}",137,133,116.5200443,52.70740975,80.82647245,57,81,2.919708029,39.09774436,40.87591241,,,
15,4,20,50,3000,"{22,22,24,26,28,29,29,33,33,35,36,36,36,48,50}",131,137,135.0961835,48.91275168,80.87248322,54,72,-4.580152672,47.44525547,45.03816794,,,
15,4,20,50,3000,"{21,24,26,27,32,32,33,37,41,44,45,45,46,47,50}",144,148,41.06807566,54.84044847,85.96377749,59,90,-2.777777778,39.18918919,37.5,,,
15,4,20,50,3000,"{22,24,25,28,31,35,36,38,43,45,46,47,48,50,50}",148,157,69.79820633,55.77101719,85.96144914,59,93,-6.081081081,40.76433121,37.16216216,,,
15,4,20,50,3000,"{21,22,22,22,27,28,29,29,29,30,33,34,38,40,47}",118,121.5,35.67315102,45.45177045,77.8998779,49,67,-2.966101695,44.85596708,43.22033898,,,
15,4,20,50,3000,"{21,27,28,28,28,31,31,35,39,41,46,47,50,50,50}",146,147,304.3140945,42.92700598,74.22568375,56,93,-0.684931507,36.73469388,36.30136986,,,
15,4,20,50,3000,"{20,30,31,32,36,37,40,42,45,45,45,45,48,50,50}",159,152,58.61250997,51.71565454,83.41318141,68,90,4.402515723,40.78947368,43.39622642,,,
15,4,20,50,3000,"{22,24,24,25,29,29,30,30,36,37,39,40,42,44,48}",132,136.7,37.9581027,48.37429595,82.46287762,54,79,-3.560606061,42.20921726,40.15151515,,,
15,4,20,50,3000,"{22,23,28,30,35,37,38,38,38,42,46,48,48,50,50}",152,160.7,168.3726246,48.40005541,81.74262363,65,94,-5.723684211,41.50591164,38.15789474,,,
15,4,20,50,3000,"{20,22,22,29,31,32,33,34,41,41,41,44,44,49,49}",138,146,147.8596809,46.6367713,78.54177047,60,85,-5.797101449,41.78082192,38.4057971,,,
15,4,20,50,3000,"{20,20,21,25,30,31,39,41,44,45,46,46,47,49,49}",143,139,73.20895481,53.52351021,85.99057174,55,92,2.797202797,33.81294964,35.66433566,,,
15,4,20,50,3000,"{20,21,26,26,27,32,32,38,39,39,40,41,43,45,47}",137,143,37.78761744,51.30477,82.51001335,53,81,-4.379562044,43.35664336,40.87591241,,,
15,4,20,50,3000,"{22,24,26,26,29,30,31,31,34,35,35,38,44,47,49}",131,134,41.20590734,50.60304143,81.83009963,55,73,-2.290076336,45.52238806,44.27480916,,,
15,4,20,50,3000,"{22,29,29,34,34,42,42,45,45,46,49,49,50,50,50}",161,174,239.1348443,39.98203055,73.63881402,68,98,-8.074534161,43.67816092,39.13043478,,,
15,4,20,50,3000,"{21,23,27,29,31,31,32,35,36,36,36,37,39,42,47}",132,140,42.02346849,48.34666667,81.36,60,73,-6.060606061,47.85714286,44.6969697,,,
15,4,20,50,3000,"{20,21,25,28,29,30,33,36,40,43,44,45,46,48,49}",142,147.9,40.82298255,57.07431605,87.0559412,57,89,-4.154929577,39.82420554,37.32394366,,,
15,4,20,50,3000,"{20,25,25,26,28,30,33,36,43,43,46,47,49,50,50}",144,158.5,71.32391238,51.17401513,82.61153144,54,93,-10.06944444,41.32492114,35.41666667,,,
15,4,20,50,3000,"{20,20,28,29,31,31,35,36,38,42,45,45,46,49,50}",146,147.4,40.93351841,52.81468138,85.53253772,60,90,-0.95890411,38.94165536,38.35616438,,,
15,4,20,50,3000,"{20,21,22,24,27,29,31,36,37,37,38,38,41,48,49}",129,131.1,41.56299996,53.27486046,84.33762388,51,76,-1.627906977,42.02898551,41.08527132,,,
15,4,20,50,3000,"{21,23,24,28,33,36,37,38,38,38,39,42,44,49,50}",141,147.6,39.34777331,53.67924528,83.47877358,61,81,-4.680851064,45.12195122,42.55319149,,,
15,4,20,50,3000,"{23,23,26,27,28,29,31,31,33,38,45,45,46,50,50}",138,143.9,64.18601513,50.68896321,82.90301003,55,90,-4.275362319,37.45656706,34.7826087,,,
15,4,20,50,3000,"{20,20,25,27,28,29,30,30,35,36,38,44,45,47,50}",134,139.4,41.75726628,48.55625622,82.27680053,55,82,-4.029850746,41.17647059,38.80597015,,,
15,4,20,50,3000,"{26,29,31,32,32,39,39,41,43,44,44,44,44,46,49}",153,157.2,94.18141747,46.79109835,79.02368988,64,88,-2.745098039,44.02035623,42.48366013,,,
15,4,20,50,3000,"{21,23,24,29,30,31,33,40,43,43,43,45,46,46,47}",142,143,96.87657213,51.47867439,80.56174766,59,88,-0.704225352,38.46153846,38.02816901,,,
15,4,20,50,3000,"{20,21,21,22,23,25,26,26,29,31,31,32,38,39,45}",113,119.5,37.67040515,49.33103722,81.05709365,45,63,-5.752212389,47.28033473,44.24778761,,,
15,4,20,50,3000,"{21,24,27,29,34,41,45,45,45,47,47,49,49,49,50}",157,156,573.1257143,41.40703518,73.5879397,63,96,0.636942675,38.46153846,38.85350318,,,
15,4,20,50,3000,"{24,27,28,28,32,32,34,35,37,39,42,43,45,46,47}",142,139,39.81982064,47.36842105,82.21415608,60,85,2.112676056,38.84892086,40.14084507,,,
15,4,20,50,3000,"{21,21,23,23,23,30,31,33,34,37,39,41,42,44,48}",130,134,41.51873016,48.7890625,81.2890625,46,80,-3.076923077,40.29850746,38.46153846,,,
15,4,20,50,3000,"{28,28,29,31,32,33,34,37,42,42,47,47,48,50,50}",152,159,65.69803834,52.54801536,84.22535211,63,94,-4.605263158,40.88050314,38.15789474,,,
15,4,20,50,3000,"{21,26,29,30,31,31,33,34,35,35,38,40,41,44,50}",138,142.2,39.33177376,51.73679061,82.4241683,61,78,-3.043478261,45.14767932,43.47826087,,,
15,4,20,50,3000,"{21,26,26,29,30,32,38,38,39,42,42,46,47,49,50}",144,156,38.7973299,50.71361878,82.76643991,59,88,-8.333333333,43.58974359,38.88888889,,,
15,4,20,50,3000,"{26,27,33,37,37,38,38,39,40,40,42,45,46,46,48}",157,159.2,86.07961059,46.36363636,77.07272727,74,87,-1.401273885,45.35175879,44.58598726,,,
15,4,20,50,3000,"{22,23,23,25,27,30,32,33,36,44,44,48,48,49,50}",139,145.1,154.1221919,49.83024288,81.80987203,52,92,-4.388489209,36.59545141,33.81294964,,,
15,4,20,50,3000,"{21,22,23,23,23,23,26,26,26,33,38,38,40,42,43}",117,113,39.68409395,38.46346975,71.90559879,46,76,3.418803419,32.74336283,35.04273504,,,
15,4,20,50,3000,"{23,26,31,31,32,34,34,35,36,36,39,40,40,41,45}",141,143.6,108.2902501,46.01932812,78.70839086,63,79,-1.843971631,44.98607242,43.97163121,,,
15,4,20,50,3000,"{20,24,25,28,31,35,35,36,39,40,47,47,48,48,49}",144,150,112.7380908,53.34925373,86.02985075,59,94,-4.166666667,37.33333333,34.72222222,,,
15,4,20,50,3000,"{20,22,23,25,27,28,31,37,37,40,40,41,43,49,49}",134,129,110.5729554,51.85185185,82.01799931,52,81,3.731343284,37.20930233,39.55223881,,,
15,4,20,50,3000,"{21,25,25,25,26,27,29,29,31,40,46,47,48,48,49}",135,140.4,83.93750238,47.02686387,78.47872019,51,93,-4,33.76068376,31.11111111,,,
15,4,20,50,3000,"{21,24,25,26,27,28,28,35,35,38,39,40,43,48,49}",133,137.6,42.65970135,52.5883613,83.13697489,53,79,-3.458646617,42.5872093,40.60150376,,,
15,4,20,50,3000,"{28,28,29,30,30,32,32,36,38,38,39,40,40,43,49}",139,146,102.3666077,44.65437097,78.58749438,60,79,-5.035971223,45.89041096,43.16546763,,,
15,4,20,50,3000,"{21,25,26,26,29,31,35,37,38,40,42,42,45,49,50}",141,145.5,42.85205293,55.8480545,85.4289343,55,84,-3.191489362,42.26804124,40.42553191,,,
15,4,20,50,3000,"{20,23,23,24,27,29,30,32,33,36,37,42,44,47,49}",130,135,42.93254447,54.84462791,84.99025341,51,79,-3.846153846,41.48148148,39.23076923,,,
15,4,20,50,3000,"{22,24,29,29,31,31,33,36,36,37,42,44,45,46,48}",142,137,42.98257804,51.32439503,82.3086985,60,86,3.521126761,37.22627737,39.43661972,,,
15,4,20,50,3000,"{22,25,27,29,31,31,34,37,37,38,41,43,44,49,49}",142,148.5,72.52173924,52.33669328,83.30933368,60,84,-4.577464789,43.43434343,40.84507042,,,
15,4,20,50,3000,"{21,22,26,28,29,31,34,34,37,42,44,47,47,48,49}",142,149.7,154.6792245,54.61280241,85.05614076,57,91,-5.422535211,39.21175685,35.91549296,,,
15,4,20,50,3000,"{20,22,23,23,23,26,26,26,27,29,32,36,36,45,45}",116,117,137.6726956,31.7667537,68.92950392,46,68,-0.862068966,41.88034188,41.37931034,,,
15,4,20,50,3000,"{20,20,24,27,29,29,33,33,34,34,35,39,40,45,49}",128,130,37.46096611,46.13087157,80.43714363,56,74,-1.5625,43.07692308,42.1875,,,
15,4,20,50,3000,"{24,26,26,28,29,32,32,34,41,42,42,44,44,45,48}",140,142.2,110.0671499,49.63102107,81.25587012,57,86,-1.571428571,39.52180028,38.57142857,,,
15,4,20,50,3000,"{22,25,27,27,34,35,37,38,39,42,42,44,46,46,50}",146,155.6,98.11636305,49.8297538,82.35987428,61,86,-6.575342466,44.73007712,41.09589041,,,
15,4,20,50,3000,"{26,27,30,32,32,34,34,35,39,39,40,41,43,44,50}",145,149,37.50410128,50.59278351,82.03608247,64,81,-2.75862069,45.63758389,44.13793103,,,
15,4,20,50,3000,"{20,21,21,21,26,30,34,38,38,42,44,46,47,48,49}",137,134,41.7671504,45.74587706,79.32908546,47,90,2.189781022,32.8358209,34.30656934,,,
15,4,20,50,3000,"{20,21,25,26,28,32,34,40,41,42,44,44,44,48,49}",140,155.5,190.3616931,55.06470881,83.48680936,54,88,-11.07142857,43.40836013,37.14285714,,,
15,4,20,50,3000,"{23,27,32,32,34,36,38,38,40,41,46,47,47,50,50}",156,159.7,176.5435836,54.83091787,80.29891304,66,93,-2.371794872,41.7658109,40.38461538,,,
15,4,20,50,3000,"{21,22,22,24,25,28,32,39,39,41,43,44,47,47,49}",136,147.9,98.13200212,47.86289772,82.58910283,49,87,-8.75,41.17647059,36.02941176,,,
15,4,20,50,3000,"{21,22,28,28,30,32,33,39,41,43,46,47,48,49,50}",149,151.5,44.15807915,53.89304813,86.17112299,58,93,-1.677852349,38.61386139,37.58389262,,,
15,4,20,50,3000,"{24,24,25,28,32,39,40,40,41,42,46,49,49,50,50}",154,152,205.6078908,50.97309189,77.9827382,60,95,1.298701299,37.5,38.31168831,,,
15,4,20,50,3000,"{20,22,24,28,28,29,31,31,32,37,38,40,44,49,49}",133,138.8,64.53545213,51.14289533,82.98355835,56,78,-4.360902256,43.80403458,41.35338346,,,
15,4,20,50,3000,"{20,23,25,26,28,28,29,29,29,35,36,41,41,46,48}",128,130,115.9344749,47.12810819,79.49687364,54,77,-1.5625,40.76923077,39.84375,,,
15,4,20,50,3000,"{22,22,25,27,28,34,40,40,41,42,42,45,47,50,50}",145,151,61.63792658,50.37563724,81.94258116,55,87,-4.137931034,42.38410596,40,,,
15,4,20,50,3000,"{20,20,26,31,33,33,35,36,38,38,43,45,46,46,47}",143,148.5,95.84406757,49.21896792,79.84658298,64,88,-3.846153846,40.74074074,38.46153846,,,
15,4,20,50,3000,"{20,23,25,26,28,28,29,31,32,33,39,40,40,44,50}",127,133.9,162.9975712,53.92887694,83.45350116,54,79,-5.433070866,41.00074683,37.79527559,,,
15,4,20,50,3000,"{23,23,24,27,28,30,31,31,34,40,42,43,46,46,49}",136,131,105.6548321,50.02186908,81.57165768,55,85,3.676470588,35.11450382,37.5,,,
15,4,20,50,3000,"{23,23,24,24,24,26,30,31,46,46,47,47,49,50,50}",143,141,78.77849293,42.43336199,73.6672399,48,94,1.398601399,33.33333333,34.26573427,,,
15,4,20,50,3000,"{20,23,23,25,30,30,32,32,33,35,36,36,39,44,48}",127,124,41.34983397,49.8386849,80.79582117,55,72,2.362204724,41.93548387,43.30708661,,,
15,4,20,50,3000,"{21,21,21,22,24,24,26,27,27,27,33,36,37,40,42}",112,117.9,40.28951764,36.81267474,72.91705499,46,69,-5.267857143,41.47582697,38.39285714,,,
15,4,20,50,3000,"{20,20,21,24,29,33,34,35,36,36,36,37,41,46,50}",130,137.7,42.6905756,48.35847382,82.38052985,53,73,-5.923076923,46.98620189,43.84615385,,,
15,4,20,50,3000,"{23,24,27,29,31,31,38,39,40,41,43,46,47,49,50}",145,154,40.89619446,53.79739798,84.54353386,60,89,-6.206896552,42.20779221,38.62068966,,,
15,4,20,50,3000,"{20,20,28,32,34,36,36,37,38,39,43,43,46,46,50}",147,148,98.23543882,48.91989803,81.68522743,66,86,-0.680272109,41.89189189,41.49659864,,,
15,4,20,50,3000,"{20,20,22,24,25,28,33,38,40,40,42,43,47,48,50}",135,141,42.62387395,51.52530207,83.89759541,49,85,-4.444444444,39.71631206,37.03703704,,,
15,4,20,50,3000,"{20,21,21,22,22,24,25,31,31,32,33,36,41,42,46}",117,122,39.69080591,51.98566308,82.76702509,44,69,-4.273504274,43.44262295,41.02564103,,,
15,4,20,50,3000,"{20,22,23,23,27,30,31,38,38,38,40,42,42,46,46}",133,141.4,140.7475257,44.22094508,76.99553001,50,82,-6.315789474,42.00848656,38.34586466,,,
15,4,20,50,3000,"{21,24,29,30,32,33,41,43,43,43,43,47,47,49,50}",152,152.3,116.9546142,42.78599222,76.23346304,62,90,-0.197368421,40.90610637,40.78947368,,,
15,4,20,50,3000,"{20,21,21,22,25,29,31,31,33,35,39,41,42,43,48}",126,136,41.78672719,54.51424648,84.38036389,47,80,-7.936507937,41.17647059,36.50793651,,,
15,4,20,50,3000,"{21,21,25,26,26,28,29,30,35,36,38,43,45,47,49}",132,126,41.53806138,52.67975786,83.43422413,52,81,4.545454545,35.71428571,38.63636364,,,
15,4,20,50,3000,"{21,21,22,31,34,36,39,40,41,41,43,43,44,48,49}",144,149,43.06227064,51.54440154,83.68725869,65,86,-3.472222222,42.28187919,40.27777778,,,
15,4,20,50,3000,"{20,21,22,24,28,29,32,34,35,39,39,43,45,45,48}",131,132,93.18962669,52.74685382,84.58373669,52,82,-0.763358779,37.87878788,37.40458015,,,
15,4,20,50,3000,"{22,23,23,27,27,30,30,33,34,35,37,38,49,49,50}",133,138.6,99.39520597,45.88149232,79.44403804,54,75,-4.210526316,45.88744589,43.60902256,,,
15,4,20,50,3000,"{20,20,23,25,28,28,29,29,31,32,41,43,45,46,46}",127,130.8,57.04904532,49.39172749,81.19364534,53,84,-2.992125984,35.77981651,33.85826772,,,
15,4,20,50,3000,"{20,22,24,29,29,32,38,39,41,44,44,45,46,47,50}",142,148,43.19067359,53.25965617,84.58361241,58,89,-4.225352113,39.86486486,37.32394366,,,
15,4,20,50,3000,"{20,21,22,24,24,26,26,27,30,32,35,39,39,46,47}",120,127.9,108.8947663,50.33512945,82.08700223,48,74,-6.583333333,42.14229867,38.33333333,,,
15,4,20,50,3000,"{22,23,25,35,36,36,38,42,44,46,47,48,48,49,49}",154,156,239.3217456,52.89875566,81.57522624,71,95,-1.298701299,39.1025641,38.31168831,,,
15,4,20,50,3000,"{20,22,30,32,35,35,36,39,41,41,43,44,45,45,48}",149,153,91.2119298,49.39117199,83.51090817,67,87,-2.684563758,43.1372549,41.61073826,,,
15,4,20,50,3000,"{20,23,24,27,28,31,33,38,39,40,44,45,48,48,50}",140,148.5,105.3233457,54.24371196,86.5740209,55,89,-6.071428571,40.06734007,36.42857143,,,
15,4,20,50,3000,"{20,20,20,23,26,31,32,37,41,41,45,47,48,49,50}",139,133,37.19433713,52.35272323,83.75941707,49,92,4.316546763,30.82706767,33.81294964,,,
15,4,20,50,3000,"{20,20,23,30,31,36,38,45,45,45,47,47,47,48,49}",149,155.8,106.0263667,46.56404618,79.89279824,61,94,-4.563758389,39.66623877,36.91275168,,,
15,4,20,50,3000,"{21,21,21,26,30,33,35,36,37,38,41,42,43,49,49}",137,145.9,66.41089487,51.21761658,82.48704663,56,83,-6.496350365,43.11172036,39.41605839,,,
15,4,20,50,3000,"{21,24,32,33,35,36,41,42,44,44,44,45,48,48,50}",157,165,91.47787881,47.08165612,78.98217366,68,89,-5.095541401,46.06060606,43.31210191,,,
15,4,20,50,3000,"{27,33,34,36,36,36,39,40,40,40,40,41,42,46,50}",153,151,39.47008801,35.23316062,67.05754022,72,81,1.307189542,46.35761589,47.05882353,,,
15,4,20,50,3000,"{20,21,22,24,25,30,30,31,31,33,34,38,40,40,46}",122,131.4,104.2729502,49.75638565,82.45976672,49,72,-7.704918033,45.20547945,40.98360656,,,
15,4,20,50,3000,"{20,21,22,22,23,24,24,26,27,28,34,35,37,40,41}",111,113.3,40.22362494,50.95831658,82.48224099,45,69,-2.072072072,39.09973522,37.83783784,,,
15,4,20,50,3000,"{20,23,26,28,28,29,30,31,35,37,38,41,44,49,49}",135,133.7,72.03005171,52.58455648,83.57370772,56,79,0.962962963,40.91249065,41.48148148,,,
15,4,20,50,3000,"{22,24,27,27,27,29,32,33,36,36,38,40,40,43,46}",133,133,125.3113422,45.28558477,78.66424902,54,78,0,41.35338346,41.35338346,,,
15,4,20,50,3000,"{20,23,23,24,26,32,34,35,37,40,40,42,44,47,47}",134,142.5,82.05765986,51.08442373,80.48037283,50,82,-6.343283582,42.45614035,38.80597015,,,
15,4,20,50,3000,"{21,26,26,27,27,29,43,44,44,45,46,47,49,50,50}",147,166,65.54621863,47.8046526,80.21876444,54,93,-12.92517007,43.97590361,36.73469388,,,
15,4,20,50,3000,"{20,20,24,26,28,28,36,36,37,41,43,44,45,47,48}",136,132,40.95502186,52.92151357,83.56732183,54,87,2.941176471,34.09090909,36.02941176,,,
15,4,20,50,3000,"{25,29,29,32,34,35,36,37,38,43,45,45,46,47,50}",151,155,46.51948929,56.48136684,85.96013371,66,90,-2.649006623,41.93548387,40.39735099,,,
6,5,1,20,1500,"{7,10,13,17,19,20}",20,20,2.529595375,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{4,7,10,10,13,19}",19,19,2.452414751,0,0,32,19,0,0,0,,,
6,5,1,20,1500,"{4,5,5,8,15,17}",17,17,2.433946609,0,0,32,17,0,0,0,,,
6,5,1,20,1500,"{1,8,8,15,18,20}",20,20,2.529624701,0,0,38,20,0,0,0,,,
6,5,1,20,1500,"{1,1,2,3,13,18}",18,18,2.457630634,0,0,31,18,0,0,0,,,
6,5,1,20,1500,"{1,9,9,16,17,20}",20,20,2.481001139,0,0,37,20,0,0,0,,,
6,5,1,20,1500,"{1,6,11,11,13,14}",14,14,2.61135006,0,0,27,14,0,0,0,,,
6,5,1,20,1500,"{3,5,5,6,7,13}",13,13,2.583070517,0,0,20,13,0,0,0,,,
6,5,1,20,1500,"{1,14,16,17,18,20}",20,20,2.944750071,0,0,38,20,0,0,0,,,
6,5,1,20,1500,"{2,3,3,6,7,14}",14,14,2.559091806,0,0,21,14,0,0,0,,,
6,5,1,20,1500,"{3,5,8,17,19,20}",20,20,2.513731718,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{2,4,13,14,15,19}",19,19,2.892910719,0,0,34,19,0,0,0,,,
6,5,1,20,1500,"{5,5,9,11,17,19}",19,19,2.887705564,0,0,36,19,0,0,0,,,
6,5,1,20,1500,"{2,4,5,13,15,19}",19,19,2.896153212,0,0,34,19,0,0,0,,,
6,5,1,20,1500,"{2,2,4,6,16,18}",18,18,2.573390007,0,0,34,18,0,0,0,,,
6,5,1,20,1500,"{2,4,10,12,14,18}",18,18,3.043460369,0,0,32,18,0,0,0,,,
6,5,1,20,1500,"{5,7,12,14,19,20}",20,20,2.586445093,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{3,5,7,14,15,16}",16,16,3.099414825,0,0,31,16,0,0,0,,,
6,5,1,20,1500,"{4,6,7,9,18,20}",20,20,3.030000687,0,0,38,20,0,0,0,,,
6,5,1,20,1500,"{2,2,9,9,11,16}",16,16,2.621491909,0,0,27,16,0,0,0,,,
6,5,1,20,1500,"{3,5,10,10,17,19}",19,19,2.610477924,0,0,36,19,0,0,0,,,
6,5,1,20,1500,"{5,7,9,12,13,17}",17,17,2.614168644,0,0,30,17,0,0,0,,,
6,5,1,20,1500,"{1,5,10,12,12,15}",15,15,2.750155449,0,0,27,15,0,0,0,,,
6,5,1,20,1500,"{4,4,8,11,15,18}",18,18,2.703882694,0,0,33,18,0,0,0,,,
6,5,1,20,1500,"{1,3,8,11,14,14}",14,14,2.639245033,0,0,28,14,0,0,0,,,
6,5,1,20,1500,"{3,10,12,16,16,18}",18,18,2.598310471,0,0,34,18,0,0,0,,,
6,5,1,20,1500,"{3,6,11,12,17,19}",19,19,3.0346241,0,0,36,19,0,0,0,,,
6,5,1,20,1500,"{4,4,12,15,17,20}",20,20,3.100613594,0,0,37,20,0,0,0,,,
6,5,1,20,1500,"{7,7,12,13,13,17}",17,17,2.713046312,0,0,30,17,0,0,0,,,
6,5,1,20,1500,"{6,9,10,10,12,17}",17,17,2.574126005,0,0,29,17,0,0,0,,,
6,5,1,20,1500,"{6,6,7,12,16,17}",17,17,2.675749302,0,0,33,17,0,0,0,,,
6,5,1,20,1500,"{9,12,14,15,19,20}",21,21,3.069442272,0,0,39,21,0,0,0,,,
6,5,1,20,1500,"{10,15,15,16,18,20}",25,25,2.594863653,0,0,38,25,0,0,0,,,
6,5,1,20,1500,"{11,11,12,12,16,17}",22,22,2.585235119,0,0,33,22,0,0,0,,,
6,5,1,20,1500,"{3,4,8,12,15,16}",16,16,3.096492767,0,0,31,16,0,0,0,,,
6,5,1,20,1500,"{1,6,7,10,13,15}",15,15,2.615436316,0,0,28,15,0,0,0,,,
6,5,1,20,1500,"{4,5,8,9,9,11}",11,11,2.177385092,0,0,20,11,0,0,0,,,
6,5,1,20,1500,"{1,4,6,7,10,20}",20,20,3.032714128,0,0,30,20,0,0,0,,,
6,5,1,20,1500,"{3,11,11,13,14,15}",15,15,2.184886456,0,0,29,15,0,0,0,,,
6,5,1,20,1500,"{4,5,14,14,18,19}",19,19,2.723423958,0,0,37,19,0,0,0,,,
6,5,1,20,1500,"{1,6,6,16,17,17}",17,17,2.146586418,0,0,34,17,0,0,0,,,
6,5,1,20,1500,"{4,4,10,12,13,15}",15,15,3.007559538,0,0,28,15,0,0,0,,,
6,5,1,20,1500,"{5,9,14,15,17,18}",18,18,2.647062063,0,0,35,18,0,0,0,,,
6,5,1,20,1500,"{3,6,11,15,17,19}",19,19,3.016864777,0,0,36,19,0,0,0,,,
6,5,1,20,1500,"{3,3,7,14,15,18}",18,18,3.00469017,0,0,33,18,0,0,0,,,
6,5,1,20,1500,"{2,6,7,9,10,13}",13,13,3.006303787,0,0,23,13,0,0,0,,,
6,5,1,20,1500,"{4,5,7,12,12,14}",14,14,2.585524559,0,0,26,14,0,0,0,,,
6,5,1,20,1500,"{5,6,7,9,14,17}",17,17,3.081668377,0,0,31,17,0,0,0,,,
6,5,1,20,1500,"{2,3,6,9,11,19}",19,19,3.007762432,0,0,30,19,0,0,0,,,
6,5,1,20,1500,"{2,7,7,8,13,17}",17,17,2.540463209,0,0,30,17,0,0,0,,,
6,5,1,20,1500,"{1,6,6,7,15,20}",20,20,2.107286692,0,0,35,20,0,0,0,,,
6,5,1,20,1500,"{5,6,6,13,16,17}",17,17,2.606805563,0,0,33,17,0,0,0,,,
6,5,1,20,1500,"{1,5,8,12,16,20}",20,20,3.021759033,0,0,36,20,0,0,0,,,
6,5,1,20,1500,"{7,8,8,10,11,14}",15,15,2.592394114,0,0,25,15,0,0,0,,,
6,5,1,20,1500,"{4,5,8,9,10,14}",14,14,2.561340809,0,0,24,14,0,0,0,,,
6,5,1,20,1500,"{6,7,12,14,17,20}",20,20,3.013798952,0,0,37,20,0,0,0,,,
6,5,1,20,1500,"{1,4,5,6,9,16}",16,16,2.554123878,0,0,25,16,0,0,0,,,
6,5,1,20,1500,"{7,8,8,8,9,17}",17,17,2.102265596,0,0,26,17,0,0,0,,,
6,5,1,20,1500,"{1,5,6,12,13,18}",18,18,2.58659339,0,0,31,18,0,0,0,,,
6,5,1,20,1500,"{1,3,6,7,9,20}",20,20,3.046471596,0,0,29,20,0,0,0,,,
6,5,1,20,1500,"{3,7,15,15,19,19}",19,19,2.183538914,0,0,38,19,0,0,0,,,
6,5,1,20,1500,"{1,8,16,17,17,20}",20,20,2.713609695,0,0,37,20,0,0,0,,,
6,5,1,20,1500,"{1,6,7,8,14,16}",16,16,2.552812815,0,0,30,16,0,0,0,,,
6,5,1,20,1500,"{3,5,8,9,12,12}",12,12,2.163127661,0,0,24,12,0,0,0,,,
6,5,1,20,1500,"{1,4,5,8,15,15}",15,15,2.214159489,0,0,30,15,0,0,0,,,
6,5,1,20,1500,"{6,6,8,10,14,17}",17,17,3.00906086,0,0,31,17,0,0,0,,,
6,5,1,20,1500,"{3,5,7,11,14,19}",19,19,3.001752138,0,0,33,19,0,0,0,,,
6,5,1,20,1500,"{3,4,6,11,14,20}",20,20,3.008862019,0,0,34,20,0,0,0,,,
6,5,1,20,1500,"{1,5,6,10,14,20}",20,20,2.622920513,0,0,34,20,0,0,0,,,
6,5,1,20,1500,"{2,3,5,6,9,11}",11,11,2.570163012,0,0,20,11,0,0,0,,,
6,5,1,20,1500,"{3,5,16,18,18,19}",19,19,2.650323629,0,0,37,19,0,0,0,,,
6,5,1,20,1500,"{1,10,11,17,18,19}",19,19,2.612297297,0,0,37,19,0,0,0,,,
6,5,1,20,1500,"{1,2,10,16,17,19}",19,19,3.003890038,0,0,36,19,0,0,0,,,
6,5,1,20,1500,"{12,13,13,15,16,19}",25,25,2.538349628,0,0,35,25,0,0,0,,,
6,5,1,20,1500,"{2,3,6,8,8,13}",13,13,2.626793146,0,0,21,13,0,0,0,,,
6,5,1,20,1500,"{1,9,9,13,15,20}",20,20,2.572519302,0,0,35,20,0,0,0,,,
6,5,1,20,1500,"{6,8,11,11,15,20}",20,20,2.568278313,0,0,35,20,0,0,0,,,
6,5,1,20,1500,"{10,13,13,19,20,20}",23,23,2.229222775,0,0,40,23,0,0,0,,,
6,5,1,20,1500,"{1,4,13,13,17,17}",17,17,2.167287588,0,0,34,17,0,0,0,,,
6,5,1,20,1500,"{3,11,17,17,19,20}",20,20,2.623289585,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{7,8,8,9,14,19}",19,19,2.540209055,0,0,33,19,0,0,0,,,
6,5,1,20,1500,"{4,14,14,16,19,19}",19,19,2.160222292,0,0,38,19,0,0,0,,,
6,5,1,20,1500,"{5,9,10,12,18,20}",20,20,3.060351133,0,0,38,20,0,0,0,,,
6,5,1,20,1500,"{3,7,10,13,16,17}",17,17,2.616601467,0,0,33,17,0,0,0,,,
6,5,1,20,1500,"{4,8,9,14,14,16}",16,16,2.58940196,0,0,30,16,0,0,0,,,
6,5,1,20,1500,"{7,12,14,15,16,17}",19,19,2.988386869,0,0,33,19,0,0,0,,,
6,5,1,20,1500,"{3,3,13,17,19,20}",20,20,3.059855461,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{1,6,7,10,14,15}",15,15,2.654262304,0,0,29,15,0,0,0,,,
6,5,1,20,1500,"{6,10,11,12,19,20}",20,20,3.023019791,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{2,3,3,4,7,10}",10,10,2.532889843,0,0,17,10,0,0,0,,,
6,5,1,20,1500,"{1,2,14,18,19,20}",20,20,3.017724991,0,0,39,20,0,0,0,,,
6,5,1,20,1500,"{1,7,11,15,15,16}",16,16,2.656139612,0,0,31,16,0,0,0,,,
6,5,1,20,1500,"{5,10,16,17,19,20}",20,20,3.059612274,0,0,39,20,0,0,0,,,
